id,fecha,usuario,texto,tema,sentimiento,likes,reposts
yt_comm_UgxwmCrAhY6mCMcLrEB4AaABAg,2024-01-01,anom_user_yt,"Vocacion...
Futbol. 
Matematicas.
Enciclopedias.
Musica.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgwDYurlpCL1FmA_6AB4AaABAg,2024-01-01,anom_user_yt,Yo tengo 19 y estoy decuerdo en decirle idiotas a nuestra generación,Opinión Pública / Testimonio,real,0,0
yt_comm_UgxMmlOxAaTNW_8_IpF4AaABAg,2024-01-01,anom_user_yt,Aveces me da pena ser parte de esa generación,Opinión Pública / Testimonio,real,0,0
yt_comm_UgwDhugSvtbnHYUKHot4AaABAg,2024-01-01,anom_user_yt,"Yo no creo que los de la generación Z sean más inteligentes ni que decidan mejor por tener información, es más tener tanta información yo creo que hasta los confunde y mucho, y en cuanto a expresar sus problemas psicológicos, más bien creo que como se la pasan 90%del tiempo en la pantalla en una de esas al estar escudados en la misma realidad artificial digamos que se les hace fácil expresarse en un momento de debilidad es todo .",Opinión Pública / Testimonio,real,0,0
yt_comm_UgytG-Rbz749DUhgsRl4AaABAg,2024-01-01,anom_user_yt,Si las generaciones anteriores ya.eramos idiotas que puedes esperar,Opinión Pública / Testimonio,real,0,0
yt_comm_UgzJls4SaxPn2xoJPo14AaABAg,2024-01-01,anom_user_yt,"Que mataron.?
La música, la tv, el cine, las tradiciones, los valores, la fe, etc",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugye9io2zZtFVwkVakN4AaABAg,2024-01-01,anom_user_yt,Generacion de vidrio 😂😂,Opinión Pública / Testimonio,real,1,0
yt_comm_Ugy7LuZBkkwk-t4UD4Z4AaABAg,2024-01-01,anom_user_yt,Peo los adultos tienen la culpa por no corregilos.y dejalos que hagan lo que quieran ..por decir..pobrecito es solo es un niño.,Opinión Pública / Testimonio,real,0,0
yt_comm_UgyuTWrJf6QzAflIenF4AaABAg,2024-01-01,anom_user_yt,"1:19 memes raros o legendarios 🤑!!! 
Pos ahorita los memes son mas legendarios que antes ^⁠_⁠^
Yo tampoco uso lol yo uso XDDDDDDDDDD hay creo que vivo en otra generación mas ermosa 😢",Opinión Pública / Testimonio,real,1,0
yt_comm_UgwrUJR9VQd4hHM2GKV4AaABAg,2024-01-01,anom_user_yt,Antes las personas no terminaban de estudiar por qué habían más distracciones como salir a la calle con los amigos por eso muchos papás no dejaban salir a sus hijos a la calle por temor a qué dejarán de estudiar y por lógica había más mujeres embarazadas ya que no estaban pegadas a un celular o computadora,Opinión Pública / Testimonio,real,0,0
yt_comm_UgwxJeRkE4FisfCb6i54AaABAg,2024-01-01,anom_user_yt,"Mi abuelo era de generacion Silens, mi padre es un boomer y mi madre es de la generación x, tengo a mis dos hermanos de generación millennial, yo sali siendo centenial y mi hermana es de la generación Alfa.

Al final del dia nos enselaron que ""tu vida es tu responsabilidad y yu sabes si quieres vivir como gato o como jefe, pero para ser jefe debes de chingarte bien y bonito la espalda""",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugw6HCRh1u06Bmox-9R4AaABAg,2024-01-01,anom_user_yt,"Empecé a wachar tu video, pero me cansó, creo que a menos de la mitad, se oye muy quejumbroso de tu parte, y como qué son de esos videos que no te llevan a ninguna parte, ni te dejan nada, bye...",Opinión Pública / Testimonio,real,1,0
yt_comm_UgyfQgYABHb9Iq952vV4AaABAg,2024-01-01,anom_user_yt,"No confundamos la generación z con la Alpha. Yo no tengo TikTok ni hablo como la generación Alpha diciendo palabras como aesthetic y cosas así. Mis primos si que son de esa generación, la generación Alpha la de cristal. 

Además, yo de chico he leido libros y no me crié con una tablet en la manos sino que me crié jugando con mis amigos en la calle y haciendo otras cosas que la generación alpha no hacen. Es decir, la generación alpha desde pequeños tienen una tablet o un móvil, juegan a roblox, no leen libros y están en tikok y nunca han comocido musically, facebook...",Opinión Pública / Testimonio,real,1,0
yt_comm_UgymZpxNSgl5HHv3j_J4AaABAg,2024-01-01,anom_user_yt,"9:10 no es por eso. En tu casa, puede tener 100 amigos? Cerca a tu casa? Cuántos tenías? cuando tenías 7? Bueno. Nosotros podemos tener acceso a 1000 sin limite de área geográfica",Opinión Pública / Testimonio,real,0,0
yt_comm_UgyN2k5ts86_R126v194AaABAg,2024-01-01,anom_user_yt,"Me parece un buen video, solo hay algo que no entiendo...si es verdad que está generación está más informada sobre la discriminación racial y es más consiente sobre la diversidad, ¿Porque existen tantos crimenes raciales en donde jóvenes de 20 o menos años son los perpetuadores de masacres cada vez más crueles?. Solo es algo que no entiendo, lo demás me parece que está bien, todas las generaciones tenemos cosas buenas y malas",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugwxr7msoOzejhm6lsZ4AaABAg.9qcTdyPdwFS9wzurLov-kh,2024-01-01,anom_user_yt,"Emmm,antes el mundo no estaba demasiado agitado economicamente,ten cuenta que el mundo tuvo un boom economico desde los 90s,hasta el 2013.",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugxmn43fk5SZ4xnMoSJ4AaABAg.9oIsG2veHwo9oKaRCEiCnC,2024-01-01,anom_user_yt,Y está perfecto,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugxmn43fk5SZ4xnMoSJ4AaABAg.9oIsG2veHwo9oKhulAl6fP,2024-01-01,anom_user_yt," @OmarTorres-jq7bp  no , que va le han arruinado la vida a gente con sus cancelaciones en redes sociales.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgyfQgYABHb9Iq952vV4AaABAg.9tx7eXzNt6Q9u-kUn48NED,2024-01-01,anom_user_yt,"Yo también me educado y no solo en la escuela en mis años de formación tuve experiencias de vida que me formaron como persona independiente mente de mi generación , soy un lector, futuro ingeniero, con mis gustos personales más alla de eso, no ando juzgando todas las generaciones anteriores y venideras porque no dejan de ser personas y las personas sin importar su potencial son limitadas y eso no es malo sino forma parte de nuestra humanidad.

Eso no me hace ni superior ni inferior a absolutamente nadie solo me hace un consumidor más del bastó mundo del entrenamiento.

No dejemos qué nuestras experiencias de vida y el mundo que nos toco vivir nos ciegue y vuelva tercos, mezquinos y ciegos",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxsWX5udv8SajmSTUJ4AaABAg,2024-01-01,anom_user_yt,"No se ni porque me salen estas recomendaciones, estas no son preguntas incómodas, el canal debería llamarse preguntas bobas.",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugy_0RuwOhegBaYj78t4AaABAg,2024-01-01,anom_user_yt,"La generación ""Z"" necesita mas certeza laboral, la madurez llegara con el crecimiento y cuando asuman responsabilidades, y no solo exigir derechos¡¡¡",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugw0p2b6W5QNrn-73E14AaABAg,2024-01-01,anom_user_yt,Dice la leyenda que si los tocas se rompen en mil pedazos,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugzy5H-Bn7wqSI4H0Ed4AaABAg,2024-01-01,anom_user_yt,"Oye que yo naci en los 90 y no me paso fumando porros todo el dia, además que no fumo nada.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgykYqvRH8mvKe5lYO94AaABAg,2024-01-01,anom_user_yt,"cada generación por definición debe ser mejor y más capaz que la anterior. Como contexto para la crítica a las generaciones recientes: ocultismo, terraplanismo, ideología de género, wokismo en general, pseudo ciencias, y más. Tabú debería ser emitir opiniones personales de verdades comprobadas científicamente.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgzJd05oBozqkA7xgUZ4AaABAg,2024-01-01,anom_user_yt,"Yo soy Inter generacional, 1995 lo suficientemente joven para los mileannials y suficientemente viejo para los centennials y comprendo a ambas generaciones, pero al final y al cabo entiendo mejor a los centennials pero si me gustaría tener algo mas de centennials de viajar porque ni casa tengo .-. O sea tengo la melancolía de millennials.",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugz1DYjcunmyCTLUbNt4AaABAg,2024-01-01,anom_user_yt,No tengo tik tok,Opinión Pública / Testimonio,real,0,0
yt_comm_UgzRLN66qbAM9XQWDJt4AaABAg,2024-01-01,anom_user_yt,Hermosura de mujer ❤,Opinión Pública / Testimonio,real,0,0
yt_comm_UgxMgioU2rMuT9otUxJ4AaABAg,2024-01-01,anom_user_yt,"Son estereotipos , de esos que dan miedo..... Todos dábamos miedo cuando llegamos a trabajar, al final cada familia influye en sus hijos,  así que los que no se tomaron tiempo oata criarlos.... Ellos si deben tener miedo...",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugzs53A008lnqYAIaad4AaABAg,2024-01-01,anom_user_yt,"Yo soy de la Generación milenial, y me siento orgullosa.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxQoZbRsPTcl23pjvR4AaABAg,2024-01-01,anom_user_yt,A puesto que si cagas o meas en un baño público también se ofenden 😂😂😂👌👌👌,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugyd9em2Mgy0jpWh9mp4AaABAg,2024-01-01,anom_user_yt,A ver qué se dice de la generación Alpha jajaja 🤦🏾‍♀️🤣,Opinión Pública / Testimonio,real,1,0
yt_comm_Ugxr8DejwztbG6ArOMN4AaABAg,2024-01-01,anom_user_yt,"2:00 ""Los Zetas no tienen nada en particular de malo"" XDXDXDXDXDDDDDD",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugwnx0bZzmLNLskorQ94AaABAg,2024-01-01,anom_user_yt,Me pones fierrro,Opinión Pública / Testimonio,real,0,0
yt_comm_UgxRgZRQpanTnLmfWAV4AaABAg,2024-01-01,anom_user_yt,"A la gente le da risa como esta generacion actuan como disque ""niños"" solo porque tenemos comportamientos muy diferentes a ellos. Sean puesto a pensar porque nuestros padres nos sobreportegen demasiado? Por mucho peligro que hay ahora. En serio como me gustaria tener la libertad y seguridad que ustedes tenian en aquellos tiempos. Solo nos ven como debiles y ya. Solo somos gente sin esperaza.",Opinión Pública / Testimonio,real,1,0
yt_comm_Ugy2gwe1dej21mOiHa54AaABAg,2024-01-01,anom_user_yt,"Desde mi punto de vista siendo una persona bastante cercana a la edad de esa generación pienso y expreso que son exagerados en lo que sea que se involucren. Si, pueden expresarse más abiertamente sobre cómo se sienten pero solo dicen que no son aptos para algo tan sencillo como sus obligaciones de estudiantes pero si tiene la suficiente edad para decidir si viajar en primera clase con dinero de sus padres, ¿no es algo un tanto incoherente? Se quejan de las cosas más insignificantes y le echan la culpa de sus desastres a todos menos a sus decisiones, elijen ser víctimas en vez de sacudirse el polvo y continuar la vida, se atascan en cualquier piedresilla y esperan a que los demás le demos una solución. Y si Sabrina tienes toda la razón en decir que no podemos meter a todos en la misma bolsa y marcarlo de la misma manera pero sucede que los que más se exponen, los que más hacen bulla, las historias que ellos mismo nos exponen son específicamente aquellos que han fortalecido su mentalidad de que son seres humanos con muchos sentimientos, muy rara vez te encuentras en redes con un joven que habla de cómo ha solucionado su problema (sobre responsabilidad, estudios o error en algún proyecto) al contrario es más fácil encontrar jóvenes grabando bromas pesadas, relatos sobre su tóxica relación de pareja, lo mal que la pasan con sus padres o sus comentarios sobre que el mundo sería mejor si... 
Y suena a viejo pero cuando tenía 8 años no me levantaba de la mesa hasta acabar mi plato de comida y a los 12 descubrí de la peor manera el porqué no hay que despreciar nada sobre la mesa; mi madre solo ponía opciones si había opciones lo demás se aceptaba sin preguntar porque ella sabía bien lo que estaba haciendo, me explicaba las cosas según mi edad, si explicaba algo había que poner atención porque cuando ya era mi turno de actuar los errores que cometía eran porque esa parte no fue explicada.
Creo que sí hay que darle importancia a la salud mental pero según lo que he podido concluir la generación z (al menos los que se exponen) solo desea ser la feliz solución final y no el proceso de cómo se llegó a esta.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgzotwVDnJ5k5WOsYBR4AaABAg,2024-01-01,anom_user_yt,"Yo No Escuho Reggaeton, Y Soy Nacido A Finales De Los 90s",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugxs4SqIxQla-cPpNLN4AaABAg,2024-01-01,anom_user_yt,al fin una mujer que sabe pensar,Opinión Pública / Testimonio,real,0,0
yt_comm_UgxRgZRQpanTnLmfWAV4AaABAg.A0Q6J9S2zuMA3l9-NyLAkD,2024-01-01,anom_user_yt,"Y quien les manda a amargarse ni siquiera seguro les importa lo que que piensen de esta generación, es más nadie les dijo nada de eso es malo desde su punto de vista cualquier error es motivo de crítica, ahora si alguien les critica a ellos ahí si no se puede, se les olvida quien empezó la guerra nuclear, quien empezó la contaminación del planeta, entonces después no vengan a pedir auxilio cuando las cosas estén terrible el cambio climático y la escasez de recursos ya empezó el agua se está secando, y  a poco una guerra nuclear a y que joven o niño ves que están como locos por invadir territorios y ir a por el oro como loco.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgwGp3EQ-9MzQBEppr14AaABAg,2024-01-01,anom_user_yt,"La generación perdida 1900 hasta los primitivos de hace un millón de años
La generación grandiosa  1901-1927
la generación silenciosa 1928-1945
la generación baby boomers 1946-1964
la generación x 1965-1982
la generación y millenials 1983-1996
la generación z centenialls 1997-2010
la generación alfa 2010-2025
la generación beta 2025-2039
la generación ecologialls 2040-2070
la generación biologialls 2070-2100",Opinión Pública / Testimonio,real,1,0
yt_comm_UgwkYovDDymssJi6lbN4AaABAg,2024-01-01,anom_user_yt,"2:30 sì se metieron con la silente, les llamaban la generación perdida porque esos años eran muy locos...",Opinión Pública / Testimonio,real,0,0
yt_comm_UgzQ3tkW5rAt-7nLTLJ4AaABAg,2024-01-01,anom_user_yt,Somos una consecuencia del pasado.,Opinión Pública / Testimonio,real,0,0
yt_comm_UgwRAghlSq8aYviGnxd4AaABAg,2024-01-01,anom_user_yt,No me gusta su forma de explicar...,Opinión Pública / Testimonio,real,1,0
yt_comm_Ugx9LR03ndXNRBPFMEp4AaABAg,2024-01-01,anom_user_yt,"0:28 también les va a pasar a ellos, los que ahora son bebés los van a recontra patotear en 20 años porque la generación Z ya será la pasada y de viejos 🤣🤣🤣",Opinión Pública / Testimonio,real,1,0
yt_comm_UgxnC7uDoUGYmLXEK914AaABAg,2024-01-01,anom_user_yt,"La generacion z la mia tiene el problema de que tiene una parte que es idiota y ilogica por mi parte esta la filosofia que me enseño mi madre salir a delante sin importar que rendirce es de idiotas y bueno me enseño a ser terco cuando se trata de voluntad de hacer algo xD, pero no ahi que olvidar algo la mayoria de idiotas y incoherentes haci salieron de los estados juntados un ejemplo mio es que en argentina aca o trabajamos o morimos de hambre yo en ves de seguir estudiando algo que ya no garantiza un trabajo por que ahi exceso de gente con lo mismo es o trabajar antes o tardar y tener conocimientos que podes adquirir en cualquier momento mediante internet lo que pasa es que todabia se le sigue dando mucha influencia a lo de tener un titulo o cosas como esa no digo que este mal pero si terminas tus estudias a los 24 y no encontras trabajo de tu area eso dice mucho de nuestra sociedad actual",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxyLz0Dm0_qIEdUAMR4AaABAg,2024-01-01,anom_user_yt,RECUERDO A ESTA YOUTUBER... QUE HIZO UN VIDEO DE MGT0W MOSTRANDO SU COMPLETA IGN0RANCIA Y PENSANDO QUE SABE DEL TEMA.,Opinión Pública / Testimonio,real,0,0
yt_comm_UgwdVwM9KoPsDUIo4ct4AaABAg,2024-01-01,anom_user_yt,Creo q tienen mejor calidad de salud mental,Opinión Pública / Testimonio,real,0,0
yt_comm_UgxLa-vQ-qzbnb80VL94AaABAg,2024-01-01,anom_user_yt,"SÍN HABER VISTO,  NI ESCUCHADO ESTE VIDEO QUIERO DECIR QUE, SÍN TAMPOCO HABER LEÍDO SINO TAL VEZ MENOS DE UN 2% EL LIBRO DE AGUSTÍN LAJE, EL DESCRIBE MUY BIEN EL TEMA.
ÁNIMO!",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxxRf3FbT2puE6x0SN4AaABAg,2024-01-01,anom_user_yt,nmmmhhh z solo están híper informados y conectador y alli el problema con ellos los Z únicamente somo nosotros sin filtros aunque muchas cosas que creen son totas creen en el horóscopos,Opinión Pública / Testimonio,real,1,0
yt_comm_Ugz8cYCBHrFhZ7jcC5l4AaABAg,2024-01-01,anom_user_yt,Tooodos los niños del mundo han crecido en épocas con dificultades porque las ha habido siempre.,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugwp6LD4GBVRMdzVnMV4AaABAg,2024-01-01,anom_user_yt,No digas eso por que yo soy de esa generación,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugz2sWHPPLk0r6fvShp4AaABAg,2024-01-01,anom_user_yt,"Siempre fue dificil sea hoy o ayer, todo depende de la cituacion economica de tu familia y tu propio esfuerzo,  antes de los millenials no era facil, pero tampoco es una excusa,  por lo tanto no existe justificacion de no progresar.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgwEXu_CSatS9txMAm94AaABAg,2024-01-01,anom_user_yt,Y considerando que los estudios son Estados Unidos,Opinión Pública / Testimonio,real,0,0
yt_comm_UgyVMqgn2yPMIoQxlA94AaABAg,2024-01-01,anom_user_yt,"No se trata de despreciar generaciones , se trata de preparar a las generaciones , de la mejor manera posible para que afronten con éxito las dificultades que se presentan en la vida. Entiendan, la vida no es un juego, una broma, es una realidad seria. Tienes que estar preparado, tener lógica, usar  el cerebro, disminuir las emociones. Nunca sabes que te puedes encontrar en el medio de una guerra como en Ucrania o en un cataclismo.",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugy-TXsb6bpNk3kUyP94AaABAg,2024-01-01,anom_user_yt,Verdad lo que dices hacer berriches .ya es ser cristal,Opinión Pública / Testimonio,real,0,0
yt_comm_UgznhNIS02xsuUEvXiF4AaABAg,2024-01-01,anom_user_yt,"Todas las generaciones, tienen algo de estupidez, nadie se salva de eso",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxrDMabOCfHeGx8Or54AaABAg,2024-01-01,anom_user_yt,Unos ancianos desechables te pasas 😂😂,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugx_8-MDp3Z5ZPqhAPF4AaABAg,2024-01-01,anom_user_yt,Que curioso que quienes más se quejan son quienes tachan a los demas de intolerantes verdad?,Opinión Pública / Testimonio,real,0,0
yt_comm_UgzDrXN5Dko2reS2Ezx4AaABAg,2024-01-01,anom_user_yt,Yo mil veces prefiero darte un beso apasionado en vivo que besarte a través de mi pantalla.,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugy_E8wYwLKbKVBGJUl4AaABAg,2024-01-01,anom_user_yt,Lo que más me gusta de tu canal es que odia a Agustín Laje XD,Opinión Pública / Testimonio,real,0,0
yt_comm_UgwsafFT0UEIsW3EtDB4AaABAg,2024-01-01,anom_user_yt,3:07 Vamos que hasta para estupideces hay niveles por favor no confundas la tierra con el barro,Opinión Pública / Testimonio,real,0,0
yt_comm_UgwoXVoHgdnz-A95tzd4AaABAg,2024-01-01,anom_user_yt,"Por favor !! No uses la tabla de Ouija !!! Me caes muy bien, no te arruines la vida por favor !!",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugw6VS24S3nXvGCcHgl4AaABAg,2024-01-01,anom_user_yt,Terminó diciendo lo mismo que Laje... con otras palabras.,Opinión Pública / Testimonio,real,0,0
yt_comm_UgzAC8eKVgKcLCmNS8l4AaABAg,2024-01-01,anom_user_yt,Jaja soy de la generación Z y me puse a investigar sobre salud mental y curiosamente mi madre me tomo de psicólogo y terapeuta,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugx2IZd9Gk1gkmxRa2V4AaABAg,2024-01-01,anom_user_yt,"Por otra parte, y dejando de lado el tema del video, necesitamos otro video hablando de Laje y sus libros. El último aparentemente tiene ideas interesantes a pesar de no ser la mejor figura pública, y de que sus propio seguidores sean parte de la generación idiota xd.
Por cierto, soy del gen.Z pero no ando jodiendo por todo jaja.",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugy0ZBAymuOHJBuzyN94AaABAg,2024-01-01,anom_user_yt,"No tiene nada de malo que expresen más los sentimientos lo malo según yo. Es que se encierran mucho en la tecnología y para mí esto es un poco nocivo deberían interactuar más con gente, y no encerrarse solo en la tecnología... Ciao Sabrina 👑 iluminati.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxfEBsR7j46Kg20rOF4AaABAg,2024-01-01,anom_user_yt,"10:50 no puedo estar mas de acuerdo, desinstalense tik tok",Opinión Pública / Testimonio,real,0,0
yt_comm_UgzJUi9aEJbowGf5g314AaABAg,2024-01-01,anom_user_yt,2 de 10 sirven para algo,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugwmyq-U3n0bgi_fCnx4AaABAg,2024-01-01,anom_user_yt,Antes daba verguenza decir cosas fuera de lugar ahora lo gritan,Opinión Pública / Testimonio,real,0,0
yt_comm_UgxcSaIfrwX8vxVws4h4AaABAg,2024-01-01,anom_user_yt,Mis sobrinos son muy inteligentes ❤,Opinión Pública / Testimonio,real,0,0
yt_comm_UgxGM0qxJFrLiG8b9WF4AaABAg,2024-01-01,anom_user_yt,Si no les ves nada de raro es que seguramente te les pareces,Opinión Pública / Testimonio,real,0,0
yt_comm_UgxmFoqzk1d-NAy1b9Z4AaABAg,2024-01-01,anom_user_yt,Generacion X la mejor,Opinión Pública / Testimonio,real,1,0
yt_comm_UgzJn9QBEwsRnTCVrrl4AaABAg,2024-01-01,anom_user_yt,"Gracias a Dios que los Milenials quedamos a un lado, porque... no tengo ningún interés en que me mezclen con la sociedad del wokismo",Opinión Pública / Testimonio,real,1,0
yt_comm_Ugy7VFoiOECDW9H68jp4AaABAg,2024-01-01,anom_user_yt,"Los padres tienen la responsabilidad de formar un caracter digno en sus hijos, en toda area, el problema son los padres q no tienen el caracter para poner reglas y diciplina desde su niñes .",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxGEsRtw-quveHEkMR4AaABAg,2024-01-01,anom_user_yt,Quemen la generación Z lo malo que pertenezco a ella 😮,Opinión Pública / Testimonio,real,1,0
yt_comm_Ugzbw5jWTb6n69X8g5p4AaABAg,2024-01-01,anom_user_yt,"no todos son inútiles e idiotas como dices ... solo los que usan instagram, tiktok y todos los ofende. Si te sentiste ofendido dame la razón y cancelame. nos vemos en X",Opinión Pública / Testimonio,real,1,0
yt_comm_UgxLSQsGzlGOFLS0QdZ4AaABAg,2024-01-01,anom_user_yt,"honestamente yo respeto esto,que pues yo se que no esta chido la generacion de hoy en dia ,yo soy de los 2000 y sigo con esa mente de antes ,yo siento que con las redes sociales ,y todo eso que se mantiene en los jovenes de hoy en dia no es lo mio,sigo con los mismos pesamientos,soy metalero y pues con la musica me conecto bastante ,pero con redes sociales ,y todoeso te quita tiempo y solo caes en depresion,soledad y ansiedad ,",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxmFoqzk1d-NAy1b9Z4AaABAg.ACJxlmyHi-GACMZR3y0C-h,2024-01-01,anom_user_yt,La generacion x son los padre de las generacion z y de los millenials,Opinión Pública / Testimonio,real,0,0
yt_comm_UgzvIFOm5ftrSO3K_sF4AaABAg,2024-01-01,anom_user_yt,que criterio para más fuera de lugar,Opinión Pública / Testimonio,real,0,0
yt_comm_UgyhYzOiNixBs0TTeMl4AaABAg,2024-01-01,anom_user_yt,Los hijos se parecen a los padres.,Opinión Pública / Testimonio,real,0,0
yt_comm_UgzRjPDEV25F95K0bzx4AaABAg,2024-01-01,anom_user_yt,"No he leido el nuevo libro de laje (El que sí leí fue el de la nueva izquierda) pero conociéndolo casi te puedo asegurar que cuando el habla de la generación ""1diot4"" se refiere a todos los que disientan de su forma de pensar, o estás de acuerdo con él o eres un 1diot4 🙄",Opinión Pública / Testimonio,real,0,0
yt_comm_UgwpdYHoxAS__4Z9cEt4AaABAg,2024-01-01,anom_user_yt,"Hay algo que se lllama CARACTER.... Y hablar en generación de estudios es casi imposible pues no tiene mucho dónde en la mayoría de los países a evolucionado el compartir conocimientos. Ejemplo muchos de los países orientales las mujeres o cierta hernia poblacional no puede estudiar...
Así que porfa no confundas los fundamentos con el carácter",Opinión Pública / Testimonio,real,0,0
yt_comm_UgwUDShSMWhN5EAuuNN4AaABAg,2024-01-01,anom_user_yt,"Gente idiota ha existido en todo tiempo y lugar.
De hecho el refrán de que ""el diablo sabe más por viejo que por diablo"", a cada rato se desmiente, cuando uno encuentra algunos viejitos que no han hecho más que embarrarla y no aprendieron de loa errores.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxuADimw4NZV0CDdsZ4AaABAg,2024-01-01,anom_user_yt,Pobre acomplejada 😂😂😂😂,Opinión Pública / Testimonio,real,1,0
yt_comm_UgyTLcsCyA64vhxpDj54AaABAg,2024-01-01,anom_user_yt,"Los Z, son descendientes de Mazinger Z??? 🤔🤔🤔... Alguien que me explique 🙈🙈",Opinión Pública / Testimonio,real,0,0
yt_comm_UgzznROz8wI3GD-_S_h4AaABAg,2024-01-01,anom_user_yt,La gente piensa que solo los que estan a favor o encontra de algo en concreto son la gneracion de cristal o idiota pero la forma en la que se quejan de esto mismo solo los evidencia como parte del problema. Ahora tenemos a gente quejandose de las quejas de los demas eso es mas tanto. Solo deberían de llegar a acuerdos mutuos y no estrase atacando. Yo no creo que ye alguien que esté a favor de la igualdad o luche por sus derechos sea algo tonto nuestra misma sociedad está simentada es este tipo de luchas. O que deberíamos de hacer para lucir menos tontos aceptar ser esclavos y no quejarnos para parecer más rudos?,Opinión Pública / Testimonio,real,0,0
yt_comm_UgypG4zKyWAP-YYAd_N4AaABAg,2024-01-01,anom_user_yt,BUSCAN REPRESENTANTES O SUPLENTES DE MAMA Y PAPA QUE ESTAN OCUPADOS Y  QUE SON LOS QUE DAN LA FUERZA.,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugzphv5alonoZ4NArUx4AaABAg,2024-01-01,anom_user_yt,La generación x y millennials merecen respeto ya que son las generaciones que han vivido todo lo que se ha creado y la que más se ha divertido en su juventud sin tener un celular o computadora a pesar de que yo entro a internet desde el 97,Opinión Pública / Testimonio,real,0,0
yt_comm_UgxUHPcg21VMLWJWD7J4AaABAg,2024-01-01,anom_user_yt,"La culpa no la tiene el chancho, sino el que le da de comer.",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugxc2Bhp9StlYUmEo_J4AaABAg,2024-01-01,anom_user_yt,Los jóvenes son como son por los padres en mi familia esos apodos o etiquetas no existen somos humildes y todos a estudiar y trabajar no hay tiempo para babosadas,Opinión Pública / Testimonio,real,0,0
yt_comm_UgykHqpIuahV734eaoZ4AaABAg,2024-01-01,anom_user_yt,Te faltó decir que son la generación mas homosexual de la historia...,Opinión Pública / Testimonio,real,1,0
yt_comm_UgwMqxB1MqgX9kABZhR4AaABAg,2024-01-01,anom_user_yt,"Pues si dicen que mi generación no sirve no he visto a nadie de mi edad defendiendo al gobierno de México (morena) todos sabemos muy bien que son una basura, en cambio siempre veo señores y ancianos defendiendo a muerte a los políticos que nos llevaron a la crisis",Opinión Pública / Testimonio,real,1,0
yt_comm_UgzMzSp9ySQR2D_g0VR4AaABAg,2024-01-01,anom_user_yt,Billie Eilish y Greta representan perfectamente el título xD,Opinión Pública / Testimonio,real,0,0
yt_comm_UgzDa0tOpk33WOWnOy14AaABAg,2024-01-01,anom_user_yt,"Si,pero a partir del 2010,se clasifico otra generacion llamada generacion Alpha,que son personas nacidas del año 2010 en adelante,la generacion Z es de 1995 a 2010.
Pd:Tengo 17 años y naci en 2006.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgyS3m2D0Z3HKPCaQ894AaABAg,2024-01-01,anom_user_yt,soy ese joven yucateco 🖤😂,Opinión Pública / Testimonio,real,0,0
yt_comm_UgwM-dH7iQz9TTw5_4V4AaABAg,2024-01-01,anom_user_yt,Yo solo tengo yutube 😢,Opinión Pública / Testimonio,real,0,0
yt_comm_UgykHqpIuahV734eaoZ4AaABAg.9qmFJ-tf5hN9w9dneR92gM,2024-01-01,anom_user_yt,Te apuesto que a tu edad no habian dispositivo para desahogar tu rabia por tener un mal dia.,Opinión Pública / Testimonio,real,0,0
